Ano;Mês;UF;IMPOSTO SOBRE IMPORTAÇÃO;IMPOSTO SOBRE EXPORTAÇÃO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMÓVEIS;IPI - VINCULADO À IMPORTACAO;IPI - OUTROS;IRPF;IRPJ - ENTIDADES FINANCEIRAS;IRPJ - DEMAIS EMPRESAS;IRRF - RENDIMENTOS DO TRABALHO;IRRF - RENDIMENTOS DO CAPITAL;IRRF - REMESSAS P/ EXTERIOR;IRRF - OUTROS RENDIMENTOS;IMPOSTO S/ OPERAÇÕES FINANCEIRAS;IMPOSTO TERRITORIAL RURAL;IMPOSTO PROVIS.S/ MOVIMENT. FINANC. - IPMF;CPMF;COFINS;COFINS - FINANCEIRAS;COFINS - DEMAIS;CONTRIBUIÇÃO PARA O PIS/PASEP;CONTRIBUIÇÃO PARA O PIS/PASEP - FINANCEIRAS;CONTRIBUIÇÃO PARA O PIS/PASEP - DEMAIS;CSLL;CSLL - FINANCEIRAS;CSLL - DEMAIS;CIDE-COMBUSTÍVEIS (parc. não dedutível);CIDE-COMBUSTÍVEIS;CONTRIBUIÇÃO PLANO SEG. SOC. SERVIDORES;CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público;CONTRIBUICÕES PARA FUNDAF;REFIS;PAES;RETENÇÃO NA FONTE - LEI 10.833 Art. 30;PAGAMENTO UNIFICADO;OUTRAS RECEITAS ADMINISTRADAS;DEMAIS RECEITAS;RECEITA PREVIDENCIÁRIA;RECEITA PREVIDENCIÁRIA - PRÓPRIA;RECEITA PREVIDENCIÁRIA - DEMAIS;ADMINISTRADAS POR OUTROS ÓRGÃOS
2009;Outubro;GO;5595260035;1009232;679935;477207005;494863456;2240460237;1097055858;2009694596;2225802;1017699277;2978626231;268833503;12174165;355064119;148990948;432567548;;84717;;32171165;1513576159;;4935477;3843340926;;9691733;6060973417;;1659617;;;1200046;;;;;124820291;590956321;;;;
2009;Outubro;MA;71559416;2644;1805;505692946;0;36948009;6221302;602648735;149678;2397267735;1151577267;72626839;-152669873;117251097;10367245;3427139;;242939;;2086339;915371124;;349965;259245647;;1771942;1849130067;;2894120869;;;3672353;;;;;27354985;377635124;;;;
2009;Outubro;MT;1744754;234;0;21750106;0;90271889;175164049;1131568999;46035718;5539566575;1652028382;259557894;32881394;182207342;186732417;478112558;;5409921;;16866437;7132943306;;2757368;236328414;;42265086;3645343617;;0;;;4339427;;;;;790339808;322650261;;;;
2009;Outubro;MS;17049231;699166;0;3548766;0;1999044;699020192;1115373291;15961062;3399277509;1225581986;148380577;48816961;134161868;85691623;882104559;;1476966;;4999716;4148597926;;873281;161298991;;134660;1967749093;;15304;;;80881147;;;;;347066163;194816272;;;;
2009;Outubro;MG;2724229967;1020646;1803246829;1320437761;3348313623;1934362551;9649911773;8965534031;246248504;6128425893;1733420697;5071016827;3746044357;2173915076;5230569062;406616046;;233922391;;873077392;6247198728;;345086699;1870433567;;1143051792;2608757383;;367801;;;5039635;;;;;828352196;256343369;;;;
2009;Outubro;PA;35610615;2458143;0;315748065;0;58119739;238293676;1065393168;568030715;4587434905;2351178072;184348701;45154477;260127815;273626839;113142628;;570997;;385984108;469667404;;633808;1823575961;;300240558;2596018342;;0;;;15297185;;;;;1028465587;277025028;;;;
2009;Outubro;PB;287993929;4193887;0;114473684;0;128963368;296693385;792147481;5356475;193122281;1882622903;62687825;-6605143;72720589;22285677;38049523;;31937;;3028736;3219759447;;530178;1183036468;;4560147;1465923037;;0;;;6796612;;;;;437001683;346462793;;;;
2009;Outubro;PR;1099543395;37015669;14940197;634843108;2913080873;6766039932;7332560669;571258941;2227167765;3502595705;1169582523;1115772952;1138300272;1867736563;7514944416;537918929;;812649;;3350844431;531260277;;545098491;1788499172;;2301347389;1985249714;;119919994;;;211676823;;;;;1072348754;5257309714;;;;
2009;Outubro;PE;2705890775;606462;9609817;1528632599;403804;2244833787;4004072976;27904854;761000;9641755897;4610854826;311589832;143878526;588671886;466052504;487720;;1086335;;322036962;2232530469;;51707209;5693534921;;40594561;6932843496;;808;;;124675825;;;;;1058738553;489328676;;;;
2009;Outubro;PI;3593769;258448;0;112875907;0;8377968;139746477;494285686;178607;1787359334;747076133;31936574;1886992;61744698;5479619;30317982;;124862;;2687006;2179046079;;444165;776604199;;133812;1214305446;;0;;;749114;;;;;203889304;145730516;;;;
2009;Outubro;RJ;1487243521;156698;97972887;2554139793;2833939934;7327169739;9191792409;2789206421;9306485236;2869539789;6005607145;3656679144;4068501229;7195479354;5329663798;174155316;;60574912;;5904974491;2114146755;;1045598325;5389218797;;4802444886;8017434082;;5003954925;;;626792443;;;;;1455124759;3537947744;;;;
2009;Outubro;RN;110047938;358755;825599;126589152;172861;12474873;21358021;827262463;4277979;2638397891;144163157;69154704;53510419;114026868;34664582;13326433;;6837;;6435495;340299145;;1035188;1319694987;;4423625;2001024323;;-4997;;;2597452;;;;;477405734;164961097;;;;
2009;Outubro;RS;3838637995;10780315;127863969;1222378095;2111659977;6091699665;1216894762;7584343622;1815495787;3810967061;1503899211;408886391;1056068181;1653447772;2787166794;525124051;;51710848;;1634088478;5711880685;;27118724;147257601;;914072811;2075307224;;5922997925;;;55749792;;;;;2881043251;1931416888;;;;
2009;Outubro;RO;1706871;768;0;22360289;1527659;535661;100603083;432057513;470994;1700619181;760902386;53065415;235835;80175115;70521819;27664825;;77984;;567946;1608279033;;5218594;84299465;;2637621;1056686336;;0;;;3557;;;;;155086906;83980287;;;;
2009;Outubro;RR;577642;-27;0;0;79952;1735377;320114;208775467;0;460515605;264491264;3088493;0;4705748;2359106;4788598;;351;;160164;380189712;;26027;18438459;;0;295891761;;0;;;1575;;;;;94065807;27967736;;;;
2009;Outubro;SC;1265653908;830614;7658299;848042221;3529556;5711063876;8502456657;325413372;18438966;2255227919;610207812;1544609823;495662545;8371390;465386342;77224567;;-46287233;;85451439;3874956208;;14375591;934258692;;21450102;1288438457;;279497;;;490818867;;;;;3745244313;964002401;;;;
2009;Outubro;SP;7192716713;18457217;56204996;5899587749;109149605;3119631148;720331131;5646963097;8092343242;3553474712;1330138248;8221536764;3682974193;2330352273;1024423728;1223579143;;232781143;;1797389852;4184361462;;341505266;1167843106;;5632271635;1685538164;;271961135;;;1807767424;;;;;1100188061;7824536429;;;;
2009;Outubro;SE;26166426;-1097;12632941;372310168;6004;36173967;227287331;603241456;172781945;1622351024;1002385594;102987376;4533732;114446934;156202535;13337779;;11717;;8948534;204498073;;4134372;730770109;;102512154;109919926;;14521;;;273338;;;;;253322524;365769427;;;;
2009;Outubro;TO;619377;282;0;48597;0;0;1254556;209516494;596451;1467999496;271204456;41026922;543197;35774152;20361007;65120566;;21009;;1290398;1236690675;;173519;403727708;;1312538;849233148;;26777;;;252963;;;;;234086467;78360494;;;;
2009;Novembro;AC;594609;-2;0;0;598983;0;2074571;184582488;0;397410364;442123075;12325828;-302642;12671976;3590163;6973844;;65689;;73529;723993366;;11464;264444634;;31555;22313663;;0;;;135751;;;;;87875858;284269905;;;;
2009;Novembro;AL;16023352;182122;0;73656351;0;9676453;434050815;813835515;2991381;831649214;154079452;43505315;3288785;147162255;10565031;19886182;;18434;;6939742;2129953345;;1163419;979395455;;1568111;615701799;;0;;;338673;;;;;705482345;1570027285;;;;
2009;Novembro;AP;1155309;2;0;0;0;1616324;11602218;219387514;0;208884413;1098399608;1181661;783626;18394083;3719352;6720882;;101;;892478;369012699;;14583;114472199;;0;123568347;;256708;;;7970;;;;;99154072;46143686;;;;
2009;Novembro;AM;400353274;190197;0;270651982;0;1666802411;1742348278;1127346139;12250183;1125967771;3661242691;22482069;1311823744;374995774;186929055;26370542;;2272071;;777945;2579817844;;1336458;6179776346;;3527782;5714701322;;0;;;17505397;;;;;898267592;2289713003;;;;
2009;Novembro;BA;2703508178;1109402;47925063;968659082;0;2140745145;5301816223;3233917557;42040834;8564399452;70855318;571175558;490849468;1225993898;30138891;144127013;;11174289;;350057798;266960624;;57113967;6721894568;;1209384325;61885951;;0;;;1867536;;;;;204411530;4538770508;;;;
2009;Novembro;CE;1957641922;926223;3743684;802208199;0;644524348;539281668;2243199554;879449082;494132616;4949122924;318711456;197730412;508864092;644507612;36207226;;31140643;;89008218;1329980246;;144754996;3889061253;;407600535;3631543881;;94000;;;531953;;;;;2428327151;3205248542;;;;
2009;Novembro;DF;161466513;154506;7331648;363255514;1559574;72810359;333634881;3503251089;1853958683;4124113472;1795712628;1595704092;2273658787;1536957254;3584762666;12705391;;535741055;;2099177511;2979295123;;3395296028;1803192497;;1134570762;8600399544;;0;;;10466415;;;;;5667472302;5328001777;;;;
2009;Novembro;ES;9810100974;34106;2128919;327134871;100539546;5415926329;3042009198;180003517;337303334;6372704934;3474202145;473234101;527076613;502911185;579358894;30021151;;27538595;;37792581;2066866397;;17017692;4920075868;;16749698;3246280817;;0;;;463435505;;;;;4556133484;4599988739;;;;
2009;Novembro;GO;6221538273;296196;592787;681991467;1571526403;3267270461;938975296;2453434495;4818641;5877189277;3833080726;302025495;265911536;38816807;179314006;336143083;;386376;;40005293;1388900792;;648152;4628535547;;2331248;3269579053;;166942;;;9114094;;;;;212563884;5773777663;;;;
2009;Novembro;MA;214429176;1181;372;552690499;0;92892876;41390573;835091877;532958;1051905635;1534677112;62195751;-3153313;119810958;1941058;28473899;;123892;;1806106;5982425088;;266825;1539651325;;0;745432963;;587043573;;;5217988;;;;;584560052;847273875;;;;
2009;Novembro;MT;104951064;150285;0;247054062;0;105535551;254667887;1191455842;3093775;2443418354;2004158932;163795735;39221133;198395742;21410369;390024003;;1673978;;17083902;5183414722;;278956;2117833922;;5290182;1436676846;;0;;;2806121;;;;;1327350096;7275330941;;;;
2009;Novembro;MS;16705701;154454;3706;35146289;0;30915909;1132034087;1481821261;126355;1854150975;1487787324;170803191;24181702;129985718;107050478;72587389;;4155316;;5995077;3939005135;;998383;1319839588;;331262;1035567958;;15442;;;6312257;;;;;119701193;1467983752;;;;
2009;Novembro;MG;413432247;1070131;1717562395;1432946462;5192101873;1971377508;1049978408;1017313245;2533765955;4903073336;2032737122;4084096867;2813559819;4566713912;5835549526;1056118408;;246446292;;972711953;6746406726;;175829928;146994707;;99255571;2488073512;;-2001896;;;47634422;;;;;1940013332;5470642118;;;;
2009;Novembro;PA;247382436;11202295;42071;332934694;0;167499837;499905015;1148289526;562812313;3100804775;3061422979;174285622;90337598;305080398;339997305;195620275;;55879;;405988587;5738989475;;6626193;2258830758;;296849238;2476151809;;0;;;61152325;;;;;1866071396;135968046;;;;
2009;Novembro;PB;2211611;27782;0;185126199;0;71452972;27007046;842277845;104011;1731046653;259773224;109683863;3126115;8569102;31931707;26004126;;181441;;2878358;5678204866;;482402;1293526896;;62877;119556962;;0;;;1172765;;;;;799339156;628649383;;;;
2009;Novembro;PR;1109171012;39151524;14896417;6680167;3563878707;675907757;7458243868;5964746902;965111278;2206414643;1354554789;7107306668;2579683131;2357801916;2028204182;461021622;;7090083;;4593848104;6105494699;;734475268;1563010367;;5787930713;1167112548;;149416444;;;764227231;;;;;2512564239;2024360326;;;;
2009;Novembro;PE;2684398128;1194311;10601128;2096188329;526205;1908152539;3986575521;2676183245;769099072;6831010336;6141753081;236998992;324891482;672932685;498718541;37137056;;1005799;;214851473;2293776907;;35143893;5779607418;;267756291;5002795366;;0;;;11935503;;;;;6525217872;4648048411;;;;
2009;Novembro;PI;2738588;163862;0;162605739;0;3474782;192490119;563760789;0;116898122;1122214167;27287939;3093093;75502041;5401616;62452705;;123804;;2380589;2281600128;;385638;861882658;;0;732816435;;0;;;1155146;;;;;325743034;440872806;;;;
2009;Novembro;RJ;2710877638;132989;105575649;3222840028;243354975;7331579573;1822810149;1893782973;724337724;9790894059;6692172491;1350225248;1046223193;1573341732;8206826197;125044603;;441109174;;6446580126;2286052695;;1320191148;6278911506;;3868580084;5027209581;;5503422809;;;552573298;;;;;6406175702;1843550437;;;;
2009;Novembro;RN;62417969;1153729;1038752;166234207;4215;18537871;272386083;845626761;7101207;1517495536;2186207125;47670086;41989859;115335945;43078019;11188017;;5507;;6526115;3697023448;;1051766;1358868879;;4637065;1311982319;;0;;;1221881;;;;;88245595;6050034;;;;
2009;Novembro;RS;4336824372;5396643;1359230818;922797803;2507290369;6199340846;1337239898;9072794399;1686094562;2591193433;195875364;3108349798;826642695;2829416063;3215774832;464479746;;514137;;175617605;5878984979;;287856924;1555929304;;815507324;1290896214;;6448052881;;;117036424;;;;;1937782098;1404773408;;;;
2009;Novembro;RO;6564599;82;0;24942403;1467507;1351537;9915614;457015723;117894;820331634;887553475;56798764;787984;79909656;67356721;25061104;;78756;;734173;1744791727;;122843;794896233;;1063099;582688173;;0;;;766252;;;;;259838269;91778757;;;;
2009;Novembro;RR;4790922;9;0;0;63088;0;228376;183226276;0;224322304;324069657;2989736;15906;9820434;2928663;8943179;;355;;146234;456041355;;23763;192845734;;0;130435422;;0;;;2313;;;;;98363237;33386226;;;;
2009;Novembro;SC;1286188538;799828;14832533;805450865;0;6156290639;1025010767;3596801345;102241455;1682078087;7176969174;1011882707;475676368;779873145;615431158;5798571;;586335012;;91992176;4363642847;;14590424;1072294147;;3759024;877774911;;-2520534;;;78045559;;;;;7539031681;5676602512;;;;
2009;Novembro;SP;6566200422;19401589;121406551;6400993651;1314313561;3094209925;8356933087;5461203257;6811014419;3179124551;1409287110;822696111;5257763593;4830182982;1462608403;1157549569;;6751252232;;2538756149;5070373783;;6687788725;1161600556;;4825835151;1532765750;;1721950893;;;1933769168;;;;;1689982352;1522311535;;;;
2009;Novembro;SE;9967161;47084;16250775;374396103;6004;26563844;246871663;756860081;594925424;1425326695;1388872029;228298486;570528;196998971;286683632;37223943;;989917083;;13432381;2555798613;;9968291;1014582211;;231312918;868813118;;1876;;;409413;;;;;1044717094;979488909;;;;
2009;Novembro;TO;11366;128871;0;212613;0;0;5480666;245143848;371338;597466859;383710032;38804452;160493;47913044;15488515;45908861;;50072;;1156854;1168139866;;177993;42128903;;87483;381880162;;61749;;;408302;;;;;332089691;916250241;;;;
2009;Dezembro;AC;1419515;-12;0;0;996016;0;2127732;73810674;36291;379992136;450989121;8329044;1750661;10430471;2780685;1782339;;23639;;9496;75228976;;15431;390432724;;105644;209537269;;0;;;1585;;;;;126982648;181019927;;;;
2009;Dezembro;AL;4546507;43034;0;73930231;0;865291;299290631;327579843;3196128;596877637;1383859148;68791859;4606342;88772566;13020287;15671472;;15388;;489395;1894011315;;90143;988598665;;1808022;607625946;;0;;;565002;;;;;579321107;791981991;;;;
2009;Dezembro;AP;108613;21244;0;0;0;18073673;5934983;96830349;0;205038605;615274383;1688606;4179788;8533798;4011926;3896273;;103;;906886;35437144;;146674;90642537;;0;127589697;;15039;;;6676;;;;;67472401;81817979;;;;
2009;Dezembro;AM;2685257856;-51576;0;278856076;48035;928637904;1399876869;379532144;12002912;8475009243;4733523729;291614618;65269899;350493467;540553756;7377509;;2336041;;7257753;2142051061;;1249614;5433957137;;3440369;4817405817;;0;;;1414773;;;;;2577898116;1423236977;;;;
2009;Dezembro;BA;2380068432;22659915;64363576;892071063;67473;2615556024;465197697;1145643158;5021137;6038765412;8068012095;1628130144;747240834;773974836;31297948;95606794;;649769;;431195881;2511927576;;70155737;6988878962;;4400426;5092827694;;545493783;;;22396718;;;;;1360891422;4987894724;;;;
2009;Dezembro;CE;2253265929;6988605;2864286;823080412;0;694466395;569805273;879297751;975863127;4291042206;5092816358;671975752;568603362;854935319;64072602;8341928;;46258;;1005381946;130298174;;163473267;3727902297;;456427592;3105281927;;-94000;;;2865906;;;;;1351065484;6824466469;;;;
2009;Dezembro;DF;166475809;-2709;6699507;323194354;0;93785194;2172640484;2247566641;1621389601;1170754709;1795430160;3691740081;3819269719;717914289;3225131985;5178046;;11498862;;2121104549;3322561918;;3446400531;1944224491;;1008655214;9281374247;;0;;;5684168;;;;;-8877511487;1589159479;;;;
2009;Dezembro;ES;1701353903;204695;1250203;186815849;198651359;1002228503;3084116442;903927118;134210605;4100281066;3358166359;616827574;514532334;523990775;562751526;16926579;;14206406;;423383293;2221571434;;15092984;5060534143;;67768386;2550098042;;0;;;46258611;;;;;2101469029;1965502296;;;;
2009;Dezembro;GO;6849220184;109466;499159;558057563;871073729;4225831364;923967529;984613387;4361686;6415229592;3498063295;222219162;142812665;315890748;178442033;257042823;;111893;;428750701;1444272787;;6956538;4350610476;;1536545;3290351591;;1678796;;;81750574;;;;;1386585541;3218795494;;;;
2009;Dezembro;MA;22848569;-1628;0;439648904;0;39993858;45519238;305481985;21392;1063252193;1430410881;6778022;2324269;11349479;11060759;3087915;;38017;;2203755;5765988955;;352209;1509119227;;20;74600899;;1137555277;;;8251869;;;;;431485034;1448663723;;;;
2009;Dezembro;MT;191634119;51549;0;185556413;326105;141148178;177649095;472391384;6532638;1730991049;190242026;171730558;8539718;165595115;379628225;283514755;;1381798;;151825;4202600036;;250314;1755989929;;6095203;143277923;;0;;;3068295;;;;;842497956;2839013367;;;;
2009;Dezembro;MS;16621226;208095;0;26539157;0;52903188;298806213;553954086;379745;1283789942;1496821914;288708162;52661719;119403556;65412029;588593571;;171777;;6083073;3427362564;;982333;1185353491;;740663;839107374;;29474;;;4512782;;;;;457753572;1285907761;;;;
2009;Dezembro;MG;2984333466;880709;1521214895;1385639888;6405679701;1757246723;9996957999;4358066546;1155452522;2596948506;2439864747;3146720033;5488123324;5575909529;5099444988;266400523;;225959927;;866808047;5947870446;;142943268;1371112871;;545505352;1440789109;;13616;;;38050031;;;;;7159600071;8805400165;;;;
2009;Dezembro;PA;215455866;18239915;0;301855454;0;93467869;248339945;533532414;495068812;2220431468;3116449304;221685874;64808429;222532076;282291565;83162585;;42523465;;438830225;5553072791;;71376927;2042106572;;27170782;1313769212;;380000;;;11231269;;;;;128431421;1976725571;;;;
2009;Dezembro;PB;152790131;-13881;0;168331818;0;68994353;223858943;336621404;-1062088;1135405119;2244365912;80336377;13355032;71349121;22763234;6709102;;121988;;275793;2978950885;;482295;1004965536;;-635308;770219808;;0;;;654212;;;;;57289814;1480072235;;;;
2009;Dezembro;PR;1078736309;32830218;14663425;857036886;3474281535;585708792;759353267;2924845426;541473186;1823873272;1363250031;1891157397;8054828998;1993913626;193764262;314507231;;686963;;312545371;4864847358;;509384976;1343522267;;981554927;9544406824;;149940191;;;51477978;;;;;6118160866;1147989278;;;;
2009;Dezembro;PE;2729941802;82567;9717303;2070122834;725416;1071100515;283628292;1111126475;493423811;5109894719;5739204348;391142135;214107162;632982351;414091754;36772594;;73031;;5513017129;2737607915;;924291738;6820273524;;185098208;4085552938;;0;;;35387149;;;;;1965048788;6044084775;;;;
2009;Dezembro;PI;6545712;285537;0;213042958;0;4354344;199279921;254868583;0;1057393057;963078285;89707576;340005;68897145;4993665;20302222;;287322;;2866739;2309541315;;466784;809544178;;23338;661547071;;0;;;1145465;;;;;266908947;694553351;;;;
2009;Dezembro;RJ;134739562;204309;123071795;3409540535;2440693597;8116432245;9471117083;119521989;7779009386;1106462705;6930057061;1008915154;3271248322;7127426107;5533329624;42186339;;18145195;;6010663619;2201701210;;1244409906;529216937;;3995949957;5069711174;;5256417437;;;372252838;;;;;1474643241;1159090577;;;;
2009;Dezembro;RN;60812706;444034;99199;117266519;1073464;18198937;217198142;432023319;3116117;1684194561;1894958344;43829829;128138652;88688415;40689037;8218998;;3391;;6581881;3801001107;;1071837;1311466461;;198967;1294832068;;46905;;;643264;;;;;443832077;1254350156;;;;
2009;Dezembro;RS;3766001579;8465337;149403043;1578651953;3227561433;6338202474;1220214037;4601035684;150619737;1625057577;1806262895;5635879408;2110886322;1685247313;3268753867;362024759;;232802;;1872005559;6021524469;;304110394;1547561842;;698228655;8677505113;;5844242357;;;144286184;;;;;4461219263;5535576873;;;;
